# bmoe_metrics v1
# model=google_gemma-4-26B-A4B-it-Q4_K_M.gguf arch=gemma4 n_layer=30 n_expert=128 n_expert_used=6 threads=4 n_ctx=2048
# moe_stream=1 cache_mb=4000 cache_auto=0 cache_ceil_mb=0 force_cache=0 io_threads=4 o_direct=1 overlap=1 prefetch=0 dense_weights=anon
step,steps,wall_ms,io_ms,compute_ms,read_bytes,cache_hit_pct,stall_ms,mgmt_ms,majflt,cpu_ms,dense_resident_frac,turn,majflt_mib,cache_budget_mib,rss_mib,rss_anon_mib,rss_file_mib,swap_mib,mem_available_mib,mem_free_mib,swap_free_mib
132,256,189.922,124.333,130.536,95350784,78.77,33.066,26.319,6831,606.870,1.000,0,26.68,4000.0,5712.1,5707.0,4.9,672.4,760.6,132.2,9066.4
133,256,137.242,40.495,117.016,32514048,78.89,11.350,8.876,66,431.392,1.000,0,0.26,4000.0,5733.9,5728.6,5.0,651.7,757.7,129.3,9087.2
134,256,634.515,233.526,441.722,181366784,78.86,148.965,43.828,72,1973.010,1.000,0,0.28,4000.0,5782.6,5777.3,5.0,602.1,757.1,127.0,9125.4
135,256,499.034,187.377,409.746,140169216,78.88,57.355,31.933,97,1615.245,1.000,0,0.38,4000.0,5864.4,5859.1,5.0,522.1,769.6,130.9,9186.1
136,256,612.313,99.770,554.633,78733312,78.94,45.881,11.798,2142,1835.852,1.000,0,8.37,4000.0,5862.1,5857.0,4.9,525.0,780.0,136.4,9171.7
137,256,229.189,58.083,188.576,47673344,79.04,34.200,6.414,82,758.578,1.000,0,0.32,4000.0,5861.4,5856.2,4.9,525.2,786.2,114.5,9164.2
138,256,343.537,143.627,273.522,105398272,79.08,57.811,12.205,106,1127.389,1.000,0,0.41,4000.0,5861.7,5856.5,4.9,525.0,798.7,124.6,9146.9
139,256,189.702,81.487,145.437,70156288,79.16,34.544,9.722,934,655.545,1.000,0,3.65,4000.0,5863.7,5858.4,5.1,521.3,804.4,116.3,9144.9
140,256,180.691,117.741,117.504,101961728,79.21,51.028,12.158,85,613.909,1.000,0,0.33,4000.0,5865.2,5859.8,5.1,521.2,808.4,124.1,9136.7
141,256,202.852,112.711,144.028,93884416,79.26,47.138,11.687,85,649.005,1.000,0,0.33,4000.0,5864.1,5858.7,5.2,521.0,813.1,114.2,9130.2
142,256,428.648,74.954,390.080,65052672,79.34,30.894,7.674,76,1296.510,1.000,0,0.30,4000.0,5856.0,5850.5,5.2,530.0,821.8,119.7,9107.4
